source,class_id,alignment_norm,authenticity_norm,composite_product_classmean,composite_harmonic_classmean,vendi_ratio,vendi_ratio_train,composite_product_classmean_x_vendi_ratio,composite_product_classmean_x_vendi_ratio_train,composite_harmonic_classmean_x_vendi_ratio,composite_harmonic_classmean_x_vendi_ratio_train
User_VAR_500_3,4,0.95,0.56,0.53,0.7,1.15,1.02,0.61,0.55,0.81,0.72
User_VAR_500_3,7,0.86,0.68,0.59,0.74,0.59,0.86,0.35,0.51,0.44,0.64
User_VAR_500_3,10,0.86,0.72,0.62,0.76,0.89,0.96,0.55,0.59,0.68,0.73
User_VAR_500_3,25,0.87,0.8,0.71,0.83,1.25,0.94,0.89,0.67,1.04,0.78
User_VAR_500_3,35,0.84,0.6,0.49,0.68,0.96,0.79,0.47,0.39,0.65,0.54
User_VAR_500_3,39,1.0,0.84,0.84,0.91,0.74,0.86,0.62,0.72,0.67,0.78
User_VAR_500_3,49,1.0,0.72,0.72,0.82,0.98,0.97,0.7,0.7,0.8,0.8
User_VAR_500_3,51,0.96,0.68,0.66,0.77,0.73,0.79,0.48,0.53,0.56,0.61
User_VAR_500_3,52,0.97,0.88,0.85,0.91,2.17,0.92,1.85,0.78,1.98,0.84
User_VAR_500_3,64,0.77,0.72,0.58,0.72,1.2,0.96,0.69,0.55,0.87,0.69
User_VAR_500_3,80,0.94,0.56,0.52,0.66,0.66,1.07,0.34,0.55,0.44,0.71
User_VAR_500_3,97,0.7,0.76,0.55,0.71,1.46,0.87,0.81,0.48,1.03,0.61
User_VAR_500_3,106,1.0,0.76,0.76,0.86,2.87,0.87,2.18,0.66,2.46,0.74
User_VAR_500_3,116,0.97,0.88,0.86,0.92,0.39,0.65,0.33,0.55,0.36,0.59
User_VAR_500_3,118,0.76,0.56,0.42,0.63,1.37,1.0,0.58,0.42,0.86,0.62
User_VAR_500_3,129,0.72,0.6,0.44,0.65,0.73,1.12,0.32,0.49,0.47,0.73
User_VAR_500_3,144,0.88,0.6,0.53,0.71,0.93,0.83,0.49,0.44,0.66,0.59
User_VAR_500_3,147,0.9,0.72,0.68,0.8,0.77,0.69,0.52,0.47,0.62,0.55
User_VAR_500_3,150,0.77,0.56,0.45,0.64,1.31,0.89,0.6,0.41,0.83,0.57
User_VAR_500_3,156,1.0,0.64,0.64,0.77,0.55,0.94,0.35,0.6,0.42,0.72
User_VAR_500_3,159,0.94,0.48,0.46,0.62,0.94,0.86,0.43,0.39,0.58,0.54
User_VAR_500_3,281,0.93,0.64,0.6,0.73,1.78,1.02,1.06,0.61,1.3,0.75
User_VAR_500_3,300,0.8,0.8,0.72,0.76,0.58,0.99,0.42,0.71,0.44,0.75
User_VAR_500_3,322,0.97,0.84,0.82,0.89,0.9,1.0,0.73,0.82,0.8,0.89
User_VAR_500_3,330,0.81,0.64,0.51,0.69,0.36,0.97,0.19,0.5,0.25,0.67
User_VAR_500_3,333,0.83,0.52,0.43,0.62,0.82,0.75,0.35,0.32,0.51,0.47
User_VAR_500_3,339,0.81,0.6,0.54,0.69,1.65,0.96,0.89,0.52,1.14,0.66
User_VAR_500_3,347,0.93,0.88,0.84,0.9,0.5,0.81,0.42,0.68,0.45,0.73
User_VAR_500_3,356,0.94,0.64,0.61,0.76,1.45,0.95,0.88,0.57,1.1,0.72
User_VAR_500_3,365,0.96,0.6,0.58,0.73,0.86,0.81,0.49,0.47,0.63,0.59
User_VAR_500_3,370,0.96,0.72,0.7,0.81,0.72,0.79,0.5,0.56,0.58,0.64
User_VAR_500_3,389,0.38,0.44,0.16,0.37,2.04,0.83,0.33,0.13,0.76,0.31
User_VAR_500_3,392,0.79,0.6,0.48,0.66,0.36,0.88,0.17,0.43,0.24,0.59
User_VAR_500_3,394,0.87,0.6,0.55,0.68,1.95,0.92,1.07,0.5,1.33,0.62
User_VAR_500_3,396,0.97,0.76,0.73,0.85,0.27,1.15,0.2,0.84,0.23,0.97
User_VAR_500_3,400,0.9,0.6,0.56,0.71,0.27,0.85,0.15,0.48,0.19,0.61
User_VAR_500_3,405,0.84,0.56,0.45,0.62,0.65,1.17,0.29,0.53,0.4,0.73
User_VAR_500_3,406,0.86,0.72,0.62,0.76,1.13,0.67,0.69,0.41,0.85,0.51
User_VAR_500_3,413,0.68,0.56,0.41,0.56,0.45,1.04,0.19,0.43,0.25,0.58
User_VAR_500_3,415,0.5,0.52,0.22,0.4,0.91,0.82,0.2,0.18,0.36,0.33
User_VAR_500_3,419,0.67,0.64,0.38,0.52,1.16,0.84,0.44,0.32,0.61,0.44
User_VAR_500_3,421,0.76,0.56,0.44,0.64,1.78,0.77,0.78,0.34,1.14,0.49
User_VAR_500_3,426,0.57,0.36,0.21,0.44,1.07,0.74,0.22,0.16,0.47,0.32
User_VAR_500_3,429,0.4,0.56,0.28,0.38,0.44,0.94,0.12,0.26,0.17,0.36
User_VAR_500_3,432,0.9,0.68,0.66,0.75,1.4,1.21,0.92,0.79,1.05,0.9
User_VAR_500_3,443,0.62,0.72,0.45,0.57,0.3,0.91,0.13,0.41,0.17,0.52
User_VAR_500_3,446,0.76,0.68,0.47,0.64,1.28,0.86,0.6,0.41,0.81,0.55
User_VAR_500_3,453,0.83,0.52,0.44,0.63,0.56,0.79,0.25,0.35,0.36,0.5
User_VAR_500_3,461,0.69,0.84,0.57,0.74,0.37,0.66,0.21,0.37,0.27,0.48
User_VAR_500_3,477,0.52,0.44,0.24,0.46,2.46,0.79,0.6,0.19,1.14,0.37
User_VAR_500_3,479,0.84,0.72,0.59,0.72,0.47,0.74,0.28,0.44,0.34,0.53
User_VAR_500_3,481,0.58,0.4,0.27,0.44,0.5,0.85,0.14,0.23,0.22,0.37
User_VAR_500_3,488,0.78,0.6,0.5,0.61,0.92,0.88,0.46,0.44,0.56,0.54
User_VAR_500_3,499,0.51,0.48,0.3,0.46,1.32,1.11,0.4,0.34,0.6,0.51
User_VAR_500_3,529,0.84,0.68,0.57,0.74,3.25,0.8,1.85,0.46,2.4,0.59
User_VAR_500_3,535,0.79,0.56,0.47,0.62,0.42,0.81,0.2,0.38,0.26,0.51
User_VAR_500_3,554,0.1,0.52,0.04,0.09,1.0,0.76,0.04,0.03,0.09,0.07
User_VAR_500_3,567,0.89,0.52,0.46,0.62,3.66,0.89,1.7,0.41,2.27,0.55
User_VAR_500_3,575,0.98,0.6,0.58,0.72,0.76,0.79,0.44,0.46,0.55,0.57
User_VAR_500_3,585,0.26,0.32,0.09,0.16,1.38,1.03,0.13,0.09,0.22,0.17
User_VAR_500_3,590,0.81,0.52,0.44,0.62,1.05,0.87,0.47,0.39,0.65,0.54
User_VAR_500_3,605,0.57,0.44,0.31,0.47,4.74,1.04,1.48,0.33,2.22,0.49
User_VAR_500_3,606,0.78,0.52,0.47,0.59,0.78,0.62,0.36,0.29,0.46,0.36
User_VAR_500_3,626,0.75,0.52,0.4,0.53,3.21,1.03,1.28,0.41,1.71,0.55
User_VAR_500_3,632,0.86,0.56,0.51,0.67,0.95,0.89,0.49,0.46,0.64,0.6
User_VAR_500_3,633,0.69,0.48,0.36,0.55,1.08,1.06,0.39,0.39,0.6,0.59
User_VAR_500_3,634,0.52,0.44,0.24,0.4,0.46,0.75,0.11,0.18,0.19,0.3
User_VAR_500_3,645,0.87,0.56,0.48,0.65,0.39,0.63,0.18,0.3,0.25,0.41
User_VAR_500_3,654,0.95,0.68,0.66,0.78,0.88,0.73,0.58,0.48,0.69,0.57
User_VAR_500_3,679,0.63,0.64,0.41,0.62,0.55,0.66,0.23,0.27,0.34,0.41
User_VAR_500_3,687,1.0,0.84,0.84,0.91,0.27,0.63,0.23,0.53,0.24,0.57
User_VAR_500_3,730,0.54,0.4,0.28,0.43,1.13,0.85,0.31,0.23,0.48,0.36
User_VAR_500_3,743,0.93,0.64,0.6,0.75,1.1,0.83,0.66,0.5,0.82,0.62
User_VAR_500_3,746,0.94,0.44,0.41,0.56,0.55,1.06,0.23,0.44,0.31,0.59
User_VAR_500_3,755,0.95,0.6,0.57,0.73,0.24,0.98,0.14,0.56,0.17,0.71
User_VAR_500_3,756,0.91,0.56,0.5,0.65,2.29,0.78,1.15,0.39,1.5,0.51
User_VAR_500_3,806,0.95,0.84,0.8,0.89,1.08,1.06,0.86,0.84,0.96,0.94
User_VAR_500_3,810,0.75,0.72,0.56,0.72,0.38,0.91,0.21,0.51,0.27,0.65
User_VAR_500_3,819,0.77,0.52,0.42,0.55,0.38,0.72,0.16,0.3,0.21,0.4
User_VAR_500_3,836,0.03,0.64,0.02,0.05,1.23,0.82,0.02,0.01,0.06,0.04
User_VAR_500_3,903,0.63,0.44,0.29,0.5,1.1,0.76,0.32,0.22,0.55,0.38
User_VAR_500_3,917,0.75,0.44,0.29,0.43,0.5,0.41,0.15,0.12,0.22,0.18
User_VAR_500_3,919,0.48,0.28,0.11,0.3,1.32,0.73,0.15,0.08,0.39,0.22
User_VAR_500_3,920,0.82,0.56,0.46,0.66,0.77,0.96,0.36,0.44,0.51,0.63
User_VAR_500_3,922,0.24,0.24,0.08,0.2,0.47,0.78,0.04,0.06,0.1,0.16
User_VAR_500_3,928,0.79,0.72,0.59,0.73,2.3,0.76,1.35,0.45,1.67,0.55
User_VAR_500_3,931,0.9,0.56,0.51,0.69,0.63,0.86,0.32,0.44,0.44,0.59
User_VAR_500_3,943,0.87,0.76,0.66,0.8,0.88,0.9,0.58,0.59,0.7,0.72
User_VAR_500_3,952,0.8,0.92,0.72,0.76,0.72,0.73,0.52,0.52,0.54,0.55
User_VAR_500_3,960,0.97,0.8,0.78,0.88,2.64,0.74,2.05,0.57,2.31,0.65
User_VAR_500_3,962,0.9,0.72,0.65,0.79,0.56,0.75,0.37,0.49,0.44,0.59
User_VAR_500_3,968,0.97,0.72,0.7,0.81,2.03,0.92,1.41,0.64,1.65,0.75
User_VAR_500_3,971,0.93,0.6,0.56,0.71,0.3,0.66,0.17,0.37,0.21,0.47
User_VAR_500_3,972,0.98,0.48,0.48,0.6,1.93,0.79,0.91,0.38,1.16,0.48
User_VAR_500_3,981,0.81,0.4,0.33,0.53,0.53,0.79,0.18,0.26,0.28,0.42
User_VAR_500_3,982,0.56,0.28,0.15,0.35,0.93,0.72,0.14,0.11,0.33,0.25
User_VAR_500_3,983,1.0,0.68,0.68,0.8,0.32,0.61,0.22,0.41,0.26,0.48
User_VAR_500_3,985,0.64,0.96,0.6,0.68,1.92,0.83,1.15,0.5,1.3,0.56
User_VAR_500_3,991,0.96,0.72,0.68,0.81,0.43,0.68,0.3,0.46,0.35,0.55
User_VAR_500_3,999,0.84,0.72,0.62,0.75,1.29,1.0,0.8,0.62,0.97,0.75
