group,alignment_threshold,authenticity_threshold,probability
Human_DiT_500,0.44,1.0,0.05400000000000002
Human_DiT_500,0.46,0.0,0.8419999999999994
Human_DiT_500,0.46,0.02,0.8419999999999994
Human_DiT_500,0.46,0.04,0.8419999999999994
Human_DiT_500,0.46,0.06,0.8419999999999994
Human_DiT_500,0.46,0.08,0.8419999999999994
Human_DiT_500,0.46,0.1,0.8419999999999994
Human_DiT_500,0.46,0.12,0.8419999999999994
Human_DiT_500,0.46,0.14,0.8419999999999994
Human_DiT_500,0.46,0.16,0.8419999999999994
Human_DiT_500,0.46,0.18,0.8419999999999994
Human_DiT_500,0.46,0.2,0.8419999999999994
Human_DiT_500,0.46,0.22,0.8179999999999995
Human_DiT_500,0.46,0.24,0.8179999999999995
Human_DiT_500,0.46,0.26,0.8179999999999995
Human_DiT_500,0.46,0.28,0.8039999999999996
Human_DiT_500,0.46,0.3,0.8039999999999996
Human_DiT_500,0.46,0.32,0.8039999999999996
Human_DiT_500,0.46,0.34,0.7819999999999999
Human_DiT_500,0.46,0.36,0.7819999999999999
Human_DiT_500,0.46,0.38,0.7819999999999999
Human_DiT_500,0.46,0.4,0.7799999999999998
Human_DiT_500,0.46,0.42,0.6939999999999997
Human_DiT_500,0.46,0.44,0.6939999999999997
Human_DiT_500,0.46,0.46,0.6939999999999997
Human_DiT_500,0.46,0.48,0.6359999999999998
Human_DiT_500,0.46,0.5,0.6359999999999998
Human_DiT_500,0.46,0.52,0.6359999999999998
Human_DiT_500,0.46,0.54,0.558
Human_DiT_500,0.46,0.56,0.558
Human_DiT_500,0.46,0.58,0.558
Human_DiT_500,0.46,0.6,0.558
Human_DiT_500,0.46,0.62,0.46
Human_DiT_500,0.46,0.64,0.46
Human_DiT_500,0.46,0.66,0.46
Human_DiT_500,0.46,0.68,0.38199999999999984
Human_DiT_500,0.46,0.7,0.38199999999999984
Human_DiT_500,0.46,0.72,0.38199999999999984
Human_DiT_500,0.46,0.74,0.2799999999999999
Human_DiT_500,0.46,0.76,0.2799999999999999
Human_DiT_500,0.46,0.78,0.2799999999999999
Human_DiT_500,0.46,0.8,0.2719999999999999
Human_DiT_500,0.46,0.82,0.154
Human_DiT_500,0.46,0.84,0.154
Human_DiT_500,0.46,0.86,0.154
Human_DiT_500,0.46,0.88,0.09400000000000003
Human_DiT_500,0.46,0.9,0.09400000000000003
Human_DiT_500,0.46,0.92,0.09400000000000003
Human_DiT_500,0.46,0.94,0.05400000000000002
Human_DiT_500,0.46,0.96,0.05400000000000002
Human_DiT_500,0.46,0.98,0.05400000000000002
Human_DiT_500,0.46,1.0,0.05400000000000002
Human_DiT_500,0.48,0.0,0.8319999999999993
Human_DiT_500,0.48,0.02,0.8319999999999993
Human_DiT_500,0.48,0.04,0.8319999999999993
Human_DiT_500,0.48,0.06,0.8319999999999993
Human_DiT_500,0.48,0.08,0.8319999999999993
Human_DiT_500,0.48,0.1,0.8319999999999993
Human_DiT_500,0.48,0.12,0.8319999999999993
Human_DiT_500,0.48,0.14,0.8319999999999993
Human_DiT_500,0.48,0.16,0.8319999999999993
Human_DiT_500,0.48,0.18,0.8319999999999993
Human_DiT_500,0.48,0.2,0.8319999999999993
Human_DiT_500,0.48,0.22,0.8099999999999996
Human_DiT_500,0.48,0.24,0.8099999999999996
Human_DiT_500,0.48,0.26,0.8099999999999996
Human_DiT_500,0.48,0.28,0.7959999999999995
Human_DiT_500,0.48,0.3,0.7959999999999995
Human_DiT_500,0.48,0.32,0.7959999999999995
Human_DiT_500,0.48,0.34,0.7739999999999996
Human_DiT_500,0.48,0.36,0.7739999999999996
Human_DiT_500,0.48,0.38,0.7739999999999996
Human_DiT_500,0.48,0.4,0.7719999999999998
Human_DiT_500,0.48,0.42,0.6899999999999997
Human_DiT_500,0.48,0.44,0.6899999999999997
Human_DiT_500,0.48,0.46,0.6899999999999997
Human_DiT_500,0.48,0.48,0.6319999999999998
Human_DiT_500,0.48,0.5,0.6319999999999998
Human_DiT_500,0.48,0.52,0.6319999999999998
Human_DiT_500,0.48,0.54,0.554
Human_DiT_500,0.48,0.56,0.554
Human_DiT_500,0.48,0.58,0.554
Human_DiT_500,0.48,0.6,0.554
Human_DiT_500,0.48,0.62,0.45799999999999996
Human_DiT_500,0.48,0.64,0.45799999999999996
Human_DiT_500,0.48,0.66,0.45799999999999996
Human_DiT_500,0.48,0.68,0.38199999999999984
Human_DiT_500,0.48,0.7,0.38199999999999984
Human_DiT_500,0.48,0.72,0.38199999999999984
Human_DiT_500,0.48,0.74,0.2799999999999999
Human_DiT_500,0.48,0.76,0.2799999999999999
Human_DiT_500,0.48,0.78,0.2799999999999999
Human_DiT_500,0.48,0.8,0.2719999999999999
Human_DiT_500,0.48,0.82,0.154
Human_DiT_500,0.48,0.84,0.154
Human_DiT_500,0.48,0.86,0.154
Human_DiT_500,0.48,0.88,0.09400000000000003
Human_DiT_500,0.48,0.9,0.09400000000000003
Human_DiT_500,0.48,0.92,0.09400000000000003
Human_DiT_500,0.48,0.94,0.05400000000000002
Human_DiT_500,0.48,0.96,0.05400000000000002
Human_DiT_500,0.48,0.98,0.05400000000000002
Human_DiT_500,0.48,1.0,0.05400000000000002
Human_DiT_500,0.5,0.0,0.8279999999999994
Human_DiT_500,0.5,0.02,0.8279999999999994
Human_DiT_500,0.5,0.04,0.8279999999999994
Human_DiT_500,0.5,0.06,0.8279999999999994
Human_DiT_500,0.5,0.08,0.8279999999999994
Human_DiT_500,0.5,0.1,0.8279999999999994
Human_DiT_500,0.5,0.12,0.8279999999999994
Human_DiT_500,0.5,0.14,0.8279999999999994
Human_DiT_500,0.5,0.16,0.8279999999999994
Human_DiT_500,0.5,0.18,0.8279999999999994
Human_DiT_500,0.5,0.2,0.8279999999999994
Human_DiT_500,0.5,0.22,0.8079999999999997
Human_DiT_500,0.5,0.24,0.8079999999999997
Human_DiT_500,0.5,0.26,0.8079999999999997
Human_DiT_500,0.5,0.28,0.7939999999999996
Human_DiT_500,0.5,0.3,0.7939999999999996
Human_DiT_500,0.5,0.32,0.7939999999999996
Human_DiT_500,0.5,0.34,0.7719999999999998
Human_DiT_500,0.5,0.36,0.7719999999999998
Human_DiT_500,0.5,0.38,0.7719999999999998
Human_DiT_500,0.5,0.4,0.7699999999999997
Human_DiT_500,0.5,0.42,0.6879999999999998
Human_DiT_500,0.5,0.44,0.6879999999999998
Human_DiT_500,0.5,0.46,0.6879999999999998
Human_DiT_500,0.5,0.48,0.6299999999999998
Human_DiT_500,0.5,0.5,0.6299999999999998
Human_DiT_500,0.5,0.52,0.6299999999999998
Human_DiT_500,0.5,0.54,0.552
Human_DiT_500,0.5,0.56,0.552
Human_DiT_500,0.5,0.58,0.552
Human_DiT_500,0.5,0.6,0.552
Human_DiT_500,0.5,0.62,0.45799999999999996
Human_DiT_500,0.5,0.64,0.45799999999999996
Human_DiT_500,0.5,0.66,0.45799999999999996
Human_DiT_500,0.5,0.68,0.38199999999999984
Human_DiT_500,0.5,0.7,0.38199999999999984
Human_DiT_500,0.5,0.72,0.38199999999999984
Human_DiT_500,0.5,0.74,0.2799999999999999
Human_DiT_500,0.5,0.76,0.2799999999999999
Human_DiT_500,0.5,0.78,0.2799999999999999
Human_DiT_500,0.5,0.8,0.2719999999999999
Human_DiT_500,0.5,0.82,0.154
Human_DiT_500,0.5,0.84,0.154
Human_DiT_500,0.5,0.86,0.154
Human_DiT_500,0.5,0.88,0.09400000000000003
Human_DiT_500,0.5,0.9,0.09400000000000003
Human_DiT_500,0.5,0.92,0.09400000000000003
Human_DiT_500,0.5,0.94,0.05400000000000002
Human_DiT_500,0.5,0.96,0.05400000000000002
Human_DiT_500,0.5,0.98,0.05400000000000002
Human_DiT_500,0.5,1.0,0.05400000000000002
Human_DiT_500,0.52,0.0,0.8139999999999994
Human_DiT_500,0.52,0.02,0.8139999999999994
Human_DiT_500,0.52,0.04,0.8139999999999994
Human_DiT_500,0.52,0.06,0.8139999999999994
Human_DiT_500,0.52,0.08,0.8139999999999994
Human_DiT_500,0.52,0.1,0.8139999999999994
Human_DiT_500,0.52,0.12,0.8139999999999994
Human_DiT_500,0.52,0.14,0.8139999999999994
Human_DiT_500,0.52,0.16,0.8139999999999994
Human_DiT_500,0.52,0.18,0.8139999999999994
Human_DiT_500,0.52,0.2,0.8139999999999994
Human_DiT_500,0.52,0.22,0.7939999999999995
Human_DiT_500,0.52,0.24,0.7939999999999995
Human_DiT_500,0.52,0.26,0.7939999999999995
Human_DiT_500,0.52,0.28,0.7839999999999995
Human_DiT_500,0.52,0.3,0.7839999999999995
Human_DiT_500,0.52,0.32,0.7839999999999995
Human_DiT_500,0.52,0.34,0.7639999999999997
Human_DiT_500,0.52,0.36,0.7639999999999997
Human_DiT_500,0.52,0.38,0.7639999999999997
Human_DiT_500,0.52,0.4,0.7619999999999996
Human_DiT_500,0.52,0.42,0.6819999999999999
Human_DiT_500,0.52,0.44,0.6819999999999999
Human_DiT_500,0.52,0.46,0.6819999999999999
Human_DiT_500,0.52,0.48,0.6259999999999998
Human_DiT_500,0.52,0.5,0.6259999999999998
Human_DiT_500,0.52,0.52,0.6259999999999998
Human_DiT_500,0.52,0.54,0.55
Human_DiT_500,0.52,0.56,0.55
Human_DiT_500,0.52,0.58,0.55
Human_DiT_500,0.52,0.6,0.55
Human_DiT_500,0.52,0.62,0.45799999999999996
Human_DiT_500,0.52,0.64,0.45799999999999996
Human_DiT_500,0.52,0.66,0.45799999999999996
Human_DiT_500,0.52,0.68,0.38199999999999984
Human_DiT_500,0.52,0.7,0.38199999999999984
Human_DiT_500,0.52,0.72,0.38199999999999984
Human_DiT_500,0.52,0.74,0.2799999999999999
Human_DiT_500,0.52,0.76,0.2799999999999999
Human_DiT_500,0.52,0.78,0.2799999999999999
Human_DiT_500,0.52,0.8,0.2719999999999999
Human_DiT_500,0.52,0.82,0.154
Human_DiT_500,0.52,0.84,0.154
Human_DiT_500,0.52,0.86,0.154
Human_DiT_500,0.52,0.88,0.09400000000000003
Human_DiT_500,0.52,0.9,0.09400000000000003
Human_DiT_500,0.52,0.92,0.09400000000000003
Human_DiT_500,0.52,0.94,0.05400000000000002
Human_DiT_500,0.52,0.96,0.05400000000000002
Human_DiT_500,0.52,0.98,0.05400000000000002
Human_DiT_500,0.52,1.0,0.05400000000000002
Human_DiT_500,0.54,0.0,0.8079999999999993
Human_DiT_500,0.54,0.02,0.8079999999999993
Human_DiT_500,0.54,0.04,0.8079999999999993
Human_DiT_500,0.54,0.06,0.8079999999999993
Human_DiT_500,0.54,0.08,0.8079999999999993
Human_DiT_500,0.54,0.1,0.8079999999999993
Human_DiT_500,0.54,0.12,0.8079999999999993
Human_DiT_500,0.54,0.14,0.8079999999999993
Human_DiT_500,0.54,0.16,0.8079999999999993
Human_DiT_500,0.54,0.18,0.8079999999999993
Human_DiT_500,0.54,0.2,0.8079999999999993
Human_DiT_500,0.54,0.22,0.7879999999999994
Human_DiT_500,0.54,0.24,0.7879999999999994
Human_DiT_500,0.54,0.26,0.7879999999999994
Human_DiT_500,0.54,0.28,0.7779999999999996
Human_DiT_500,0.54,0.3,0.7779999999999996
Human_DiT_500,0.54,0.32,0.7779999999999996
Human_DiT_500,0.54,0.34,0.7579999999999997
Human_DiT_500,0.54,0.36,0.7579999999999997
Human_DiT_500,0.54,0.38,0.7579999999999997
Human_DiT_500,0.54,0.4,0.7579999999999997
Human_DiT_500,0.54,0.42,0.6799999999999998
Human_DiT_500,0.54,0.44,0.6799999999999998
Human_DiT_500,0.54,0.46,0.6799999999999998
Human_DiT_500,0.54,0.48,0.6259999999999998
Human_DiT_500,0.54,0.5,0.6259999999999998
Human_DiT_500,0.54,0.52,0.6259999999999998
Human_DiT_500,0.54,0.54,0.55
Human_DiT_500,0.54,0.56,0.55
Human_DiT_500,0.54,0.58,0.55
Human_DiT_500,0.54,0.6,0.55
Human_DiT_500,0.54,0.62,0.45799999999999996
Human_DiT_500,0.54,0.64,0.45799999999999996
Human_DiT_500,0.54,0.66,0.45799999999999996
Human_DiT_500,0.54,0.68,0.38199999999999984
Human_DiT_500,0.54,0.7,0.38199999999999984
Human_DiT_500,0.54,0.72,0.38199999999999984
Human_DiT_500,0.54,0.74,0.2799999999999999
Human_DiT_500,0.54,0.76,0.2799999999999999
Human_DiT_500,0.54,0.78,0.2799999999999999
Human_DiT_500,0.54,0.8,0.2719999999999999
Human_DiT_500,0.54,0.82,0.154
Human_DiT_500,0.54,0.84,0.154
Human_DiT_500,0.54,0.86,0.154
Human_DiT_500,0.54,0.88,0.09400000000000003
Human_DiT_500,0.54,0.9,0.09400000000000003
Human_DiT_500,0.54,0.92,0.09400000000000003
Human_DiT_500,0.54,0.94,0.05400000000000002
Human_DiT_500,0.54,0.96,0.05400000000000002
Human_DiT_500,0.54,0.98,0.05400000000000002
Human_DiT_500,0.54,1.0,0.05400000000000002
Human_DiT_500,0.56,0.0,0.7959999999999993
Human_DiT_500,0.56,0.02,0.7959999999999993
Human_DiT_500,0.56,0.04,0.7959999999999993
Human_DiT_500,0.56,0.06,0.7959999999999993
Human_DiT_500,0.56,0.08,0.7959999999999993
Human_DiT_500,0.56,0.1,0.7959999999999993
Human_DiT_500,0.56,0.12,0.7959999999999993
Human_DiT_500,0.56,0.14,0.7959999999999993
Human_DiT_500,0.56,0.16,0.7959999999999993
Human_DiT_500,0.56,0.18,0.7959999999999993
Human_DiT_500,0.56,0.2,0.7959999999999993
Human_DiT_500,0.56,0.22,0.7779999999999994
Human_DiT_500,0.56,0.24,0.7779999999999994
Human_DiT_500,0.56,0.26,0.7779999999999994
Human_DiT_500,0.56,0.28,0.7679999999999996
Human_DiT_500,0.56,0.3,0.7679999999999996
Human_DiT_500,0.56,0.32,0.7679999999999996
Human_DiT_500,0.56,0.34,0.7479999999999997
Human_DiT_500,0.56,0.36,0.7479999999999997
Human_DiT_500,0.56,0.38,0.7479999999999997
Human_DiT_500,0.56,0.4,0.7479999999999997
Human_DiT_500,0.56,0.42,0.6719999999999999
Human_DiT_500,0.56,0.44,0.6719999999999999
Human_DiT_500,0.56,0.46,0.6719999999999999
Human_DiT_500,0.56,0.48,0.6179999999999998
Human_DiT_500,0.56,0.5,0.6179999999999998
Human_DiT_500,0.56,0.52,0.6179999999999998
Human_DiT_500,0.56,0.54,0.5420000000000001
Human_DiT_500,0.56,0.56,0.5420000000000001
Human_DiT_500,0.56,0.58,0.5420000000000001
Human_DiT_500,0.56,0.6,0.5420000000000001
Human_DiT_500,0.56,0.62,0.45199999999999996
Human_DiT_500,0.56,0.64,0.45199999999999996
Human_DiT_500,0.56,0.66,0.45199999999999996
Human_DiT_500,0.56,0.68,0.37799999999999984
Human_DiT_500,0.56,0.7,0.37799999999999984
Human_DiT_500,0.56,0.72,0.37799999999999984
Human_DiT_500,0.56,0.74,0.27799999999999986
Human_DiT_500,0.56,0.76,0.27799999999999986
Human_DiT_500,0.56,0.78,0.27799999999999986
Human_DiT_500,0.56,0.8,0.26999999999999985
Human_DiT_500,0.56,0.82,0.154
Human_DiT_500,0.56,0.84,0.154
Human_DiT_500,0.56,0.86,0.154
Human_DiT_500,0.56,0.88,0.09400000000000003
Human_DiT_500,0.56,0.9,0.09400000000000003
Human_DiT_500,0.56,0.92,0.09400000000000003
Human_DiT_500,0.56,0.94,0.05400000000000002
Human_DiT_500,0.56,0.96,0.05400000000000002
Human_DiT_500,0.56,0.98,0.05400000000000002
Human_DiT_500,0.56,1.0,0.05400000000000002
Human_DiT_500,0.58,0.0,0.7899999999999995
Human_DiT_500,0.58,0.02,0.7899999999999995
Human_DiT_500,0.58,0.04,0.7899999999999995
Human_DiT_500,0.58,0.06,0.7899999999999995
Human_DiT_500,0.58,0.08,0.7899999999999995
Human_DiT_500,0.58,0.1,0.7899999999999995
Human_DiT_500,0.58,0.12,0.7899999999999995
Human_DiT_500,0.58,0.14,0.7899999999999995
Human_DiT_500,0.58,0.16,0.7899999999999995
Human_DiT_500,0.58,0.18,0.7899999999999995
Human_DiT_500,0.58,0.2,0.7899999999999995
Human_DiT_500,0.58,0.22,0.7739999999999995
Human_DiT_500,0.58,0.24,0.7739999999999995
Human_DiT_500,0.58,0.26,0.7739999999999995
Human_DiT_500,0.58,0.28,0.7639999999999995
Human_DiT_500,0.58,0.3,0.7639999999999995
Human_DiT_500,0.58,0.32,0.7639999999999995
Human_DiT_500,0.58,0.34,0.7439999999999997
Human_DiT_500,0.58,0.36,0.7439999999999997
Human_DiT_500,0.58,0.38,0.7439999999999997
Human_DiT_500,0.58,0.4,0.7439999999999997
Human_DiT_500,0.58,0.42,0.6679999999999998
Human_DiT_500,0.58,0.44,0.6679999999999998
Human_DiT_500,0.58,0.46,0.6679999999999998
Human_DiT_500,0.58,0.48,0.6159999999999998
Human_DiT_500,0.58,0.5,0.6159999999999998
Human_DiT_500,0.58,0.52,0.6159999999999998
Human_DiT_500,0.58,0.54,0.54
Human_DiT_500,0.58,0.56,0.54
Human_DiT_500,0.58,0.58,0.54
Human_DiT_500,0.58,0.6,0.54
Human_DiT_500,0.58,0.62,0.44999999999999984
Human_DiT_500,0.58,0.64,0.44999999999999984
Human_DiT_500,0.58,0.66,0.44999999999999984
Human_DiT_500,0.58,0.68,0.37799999999999984
Human_DiT_500,0.58,0.7,0.37799999999999984
Human_DiT_500,0.58,0.72,0.37799999999999984
Human_DiT_500,0.58,0.74,0.27799999999999986
Human_DiT_500,0.58,0.76,0.27799999999999986
Human_DiT_500,0.58,0.78,0.27799999999999986
Human_DiT_500,0.58,0.8,0.26999999999999985
Human_DiT_500,0.58,0.82,0.154
Human_DiT_500,0.58,0.84,0.154
Human_DiT_500,0.58,0.86,0.154
Human_DiT_500,0.58,0.88,0.09400000000000003
Human_DiT_500,0.58,0.9,0.09400000000000003
Human_DiT_500,0.58,0.92,0.09400000000000003
Human_DiT_500,0.58,0.94,0.05400000000000002
Human_DiT_500,0.58,0.96,0.05400000000000002
Human_DiT_500,0.58,0.98,0.05400000000000002
Human_DiT_500,0.58,1.0,0.05400000000000002
Human_DiT_500,0.6,0.0,0.7859999999999994
Human_DiT_500,0.6,0.02,0.7859999999999994
Human_DiT_500,0.6,0.04,0.7859999999999994
Human_DiT_500,0.6,0.06,0.7859999999999994
Human_DiT_500,0.6,0.08,0.7859999999999994
Human_DiT_500,0.6,0.1,0.7859999999999994
Human_DiT_500,0.6,0.12,0.7859999999999994
Human_DiT_500,0.6,0.14,0.7859999999999994
Human_DiT_500,0.6,0.16,0.7859999999999994
Human_DiT_500,0.6,0.18,0.7859999999999994
Human_DiT_500,0.6,0.2,0.7859999999999994
Human_DiT_500,0.6,0.22,0.7699999999999995
Human_DiT_500,0.6,0.24,0.7699999999999995
Human_DiT_500,0.6,0.26,0.7699999999999995
Human_DiT_500,0.6,0.28,0.7599999999999995
Human_DiT_500,0.6,0.3,0.7599999999999995
Human_DiT_500,0.6,0.32,0.7599999999999995
Human_DiT_500,0.6,0.34,0.7399999999999998
Human_DiT_500,0.6,0.36,0.7399999999999998
Human_DiT_500,0.6,0.38,0.7399999999999998
Human_DiT_500,0.6,0.4,0.7399999999999998
Human_DiT_500,0.6,0.42,0.6639999999999999
Human_DiT_500,0.6,0.44,0.6639999999999999
Human_DiT_500,0.6,0.46,0.6639999999999999
Human_DiT_500,0.6,0.48,0.6119999999999998
Human_DiT_500,0.6,0.5,0.6119999999999998
Human_DiT_500,0.6,0.52,0.6119999999999998
Human_DiT_500,0.6,0.54,0.536
Human_DiT_500,0.6,0.56,0.536
Human_DiT_500,0.6,0.58,0.536
Human_DiT_500,0.6,0.6,0.536
Human_DiT_500,0.6,0.62,0.4479999999999999
Human_DiT_500,0.6,0.64,0.4479999999999999
Human_DiT_500,0.6,0.66,0.4479999999999999
Human_DiT_500,0.6,0.68,0.3759999999999998
Human_DiT_500,0.6,0.7,0.3759999999999998
Human_DiT_500,0.6,0.72,0.3759999999999998
Human_DiT_500,0.6,0.74,0.27599999999999986
Human_DiT_500,0.6,0.76,0.27599999999999986
Human_DiT_500,0.6,0.78,0.27599999999999986
Human_DiT_500,0.6,0.8,0.26799999999999985
Human_DiT_500,0.6,0.82,0.15199999999999997
Human_DiT_500,0.6,0.84,0.15199999999999997
Human_DiT_500,0.6,0.86,0.15199999999999997
Human_DiT_500,0.6,0.88,0.09400000000000003
Human_DiT_500,0.6,0.9,0.09400000000000003
Human_DiT_500,0.6,0.92,0.09400000000000003
Human_DiT_500,0.6,0.94,0.05400000000000002
Human_DiT_500,0.6,0.96,0.05400000000000002
Human_DiT_500,0.6,0.98,0.05400000000000002
Human_DiT_500,0.6,1.0,0.05400000000000002
Human_DiT_500,0.62,0.0,0.7779999999999994
Human_DiT_500,0.62,0.02,0.7779999999999994
Human_DiT_500,0.62,0.04,0.7779999999999994
Human_DiT_500,0.62,0.06,0.7779999999999994
Human_DiT_500,0.62,0.08,0.7779999999999994
Human_DiT_500,0.62,0.1,0.7779999999999994
Human_DiT_500,0.62,0.12,0.7779999999999994
Human_DiT_500,0.62,0.14,0.7779999999999994
Human_DiT_500,0.62,0.16,0.7779999999999994
Human_DiT_500,0.62,0.18,0.7779999999999994
Human_DiT_500,0.62,0.2,0.7779999999999994
Human_DiT_500,0.62,0.22,0.7619999999999995
Human_DiT_500,0.62,0.24,0.7619999999999995
Human_DiT_500,0.62,0.26,0.7619999999999995
Human_DiT_500,0.62,0.28,0.7539999999999993
Human_DiT_500,0.62,0.3,0.7539999999999993
Human_DiT_500,0.62,0.32,0.7539999999999993
Human_DiT_500,0.62,0.34,0.7339999999999997
Human_DiT_500,0.62,0.36,0.7339999999999997
Human_DiT_500,0.62,0.38,0.7339999999999997
Human_DiT_500,0.62,0.4,0.7339999999999997
Human_DiT_500,0.62,0.42,0.6599999999999998
Human_DiT_500,0.62,0.44,0.6599999999999998
Human_DiT_500,0.62,0.46,0.6599999999999998
Human_DiT_500,0.62,0.48,0.6099999999999999
Human_DiT_500,0.62,0.5,0.6099999999999999
Human_DiT_500,0.62,0.52,0.6099999999999999
Human_DiT_500,0.62,0.54,0.5340000000000001
Human_DiT_500,0.62,0.56,0.5340000000000001
Human_DiT_500,0.62,0.58,0.5340000000000001
Human_DiT_500,0.62,0.6,0.5340000000000001
Human_DiT_500,0.62,0.62,0.44599999999999995
Human_DiT_500,0.62,0.64,0.44599999999999995
Human_DiT_500,0.62,0.66,0.44599999999999995
Human_DiT_500,0.62,0.68,0.37399999999999983
Human_DiT_500,0.62,0.7,0.37399999999999983
Human_DiT_500,0.62,0.72,0.37399999999999983
Human_DiT_500,0.62,0.74,0.27399999999999985
Human_DiT_500,0.62,0.76,0.27399999999999985
Human_DiT_500,0.62,0.78,0.27399999999999985
Human_DiT_500,0.62,0.8,0.26599999999999985
Human_DiT_500,0.62,0.82,0.15199999999999997
Human_DiT_500,0.62,0.84,0.15199999999999997
Human_DiT_500,0.62,0.86,0.15199999999999997
Human_DiT_500,0.62,0.88,0.09400000000000003
Human_DiT_500,0.62,0.9,0.09400000000000003
Human_DiT_500,0.62,0.92,0.09400000000000003
Human_DiT_500,0.62,0.94,0.05400000000000002
Human_DiT_500,0.62,0.96,0.05400000000000002
Human_DiT_500,0.62,0.98,0.05400000000000002
Human_DiT_500,0.62,1.0,0.05400000000000002
Human_DiT_500,0.64,0.0,0.7599999999999995
Human_DiT_500,0.64,0.02,0.7599999999999995
Human_DiT_500,0.64,0.04,0.7599999999999995
Human_DiT_500,0.64,0.06,0.7599999999999995
Human_DiT_500,0.64,0.08,0.7599999999999995
Human_DiT_500,0.64,0.1,0.7599999999999995
Human_DiT_500,0.64,0.12,0.7599999999999995
Human_DiT_500,0.64,0.14,0.7599999999999995
Human_DiT_500,0.64,0.16,0.7599999999999995
Human_DiT_500,0.64,0.18,0.7599999999999995
Human_DiT_500,0.64,0.2,0.7599999999999995
Human_DiT_500,0.64,0.22,0.7459999999999997
Human_DiT_500,0.64,0.24,0.7459999999999997
Human_DiT_500,0.64,0.26,0.7459999999999997
Human_DiT_500,0.64,0.28,0.7399999999999995
Human_DiT_500,0.64,0.3,0.7399999999999995
Human_DiT_500,0.64,0.32,0.7399999999999995
Human_DiT_500,0.64,0.34,0.7199999999999998
Human_DiT_500,0.64,0.36,0.7199999999999998
Human_DiT_500,0.64,0.38,0.7199999999999998
Human_DiT_500,0.64,0.4,0.7199999999999998
Human_DiT_500,0.64,0.42,0.6500000000000001
Human_DiT_500,0.64,0.44,0.6500000000000001
Human_DiT_500,0.64,0.46,0.6500000000000001
Human_DiT_500,0.64,0.48,0.6
Human_DiT_500,0.64,0.5,0.6
Human_DiT_500,0.64,0.52,0.6
Human_DiT_500,0.64,0.54,0.5300000000000001
Human_DiT_500,0.64,0.56,0.5300000000000001
Human_DiT_500,0.64,0.58,0.5300000000000001
Human_DiT_500,0.64,0.6,0.5300000000000001
Human_DiT_500,0.64,0.62,0.44199999999999995
Human_DiT_500,0.64,0.64,0.44199999999999995
Human_DiT_500,0.64,0.66,0.44199999999999995
Human_DiT_500,0.64,0.68,0.3699999999999999
Human_DiT_500,0.64,0.7,0.3699999999999999
Human_DiT_500,0.64,0.72,0.3699999999999999
Human_DiT_500,0.64,0.74,0.26999999999999985
Human_DiT_500,0.64,0.76,0.26999999999999985
Human_DiT_500,0.64,0.78,0.26999999999999985
Human_DiT_500,0.64,0.8,0.26199999999999984
Human_DiT_500,0.64,0.82,0.15199999999999997
Human_DiT_500,0.64,0.84,0.15199999999999997
Human_DiT_500,0.64,0.86,0.15199999999999997
Human_DiT_500,0.64,0.88,0.09400000000000003
Human_DiT_500,0.64,0.9,0.09400000000000003
Human_DiT_500,0.64,0.92,0.09400000000000003
Human_DiT_500,0.64,0.94,0.05400000000000002
Human_DiT_500,0.64,0.96,0.05400000000000002
Human_DiT_500,0.64,0.98,0.05400000000000002
Human_DiT_500,0.64,1.0,0.05400000000000002
Human_DiT_500,0.66,0.0,0.7599999999999995
Human_DiT_500,0.66,0.02,0.7599999999999995
Human_DiT_500,0.66,0.04,0.7599999999999995
Human_DiT_500,0.66,0.06,0.7599999999999995
Human_DiT_500,0.66,0.08,0.7599999999999995
Human_DiT_500,0.66,0.1,0.7599999999999995
Human_DiT_500,0.66,0.12,0.7599999999999995
Human_DiT_500,0.66,0.14,0.7599999999999995
Human_DiT_500,0.66,0.16,0.7599999999999995
Human_DiT_500,0.66,0.18,0.7599999999999995
Human_DiT_500,0.66,0.2,0.7599999999999995
Human_DiT_500,0.66,0.22,0.7459999999999997
Human_DiT_500,0.66,0.24,0.7459999999999997
Human_DiT_500,0.66,0.26,0.7459999999999997
Human_DiT_500,0.66,0.28,0.7399999999999995
Human_DiT_500,0.66,0.3,0.7399999999999995
Human_DiT_500,0.66,0.32,0.7399999999999995
Human_DiT_500,0.66,0.34,0.7199999999999998
Human_DiT_500,0.66,0.36,0.7199999999999998
Human_DiT_500,0.66,0.38,0.7199999999999998
Human_DiT_500,0.66,0.4,0.7199999999999998
Human_DiT_500,0.66,0.42,0.6500000000000001
Human_DiT_500,0.66,0.44,0.6500000000000001
Human_DiT_500,0.66,0.46,0.6500000000000001
Human_DiT_500,0.66,0.48,0.6
Human_DiT_500,0.66,0.5,0.6
Human_DiT_500,0.66,0.52,0.6
Human_DiT_500,0.66,0.54,0.5300000000000001
Human_DiT_500,0.66,0.56,0.5300000000000001
Human_DiT_500,0.66,0.58,0.5300000000000001
Human_DiT_500,0.66,0.6,0.5300000000000001
Human_DiT_500,0.66,0.62,0.44199999999999995
Human_DiT_500,0.66,0.64,0.44199999999999995
Human_DiT_500,0.66,0.66,0.44199999999999995
Human_DiT_500,0.66,0.68,0.3699999999999999
Human_DiT_500,0.66,0.7,0.3699999999999999
Human_DiT_500,0.66,0.72,0.3699999999999999
